ID,COUNTY,TSZ,Special_Event_a,EventTransitBias,TripLengthBias,Orig_DriveTime,New_DriveTime,Time_Difference,OBJECTID,ITSZ05,DIST05,TSZ00,COUNTY_CODE,X_COORD,minCT,Land_Area,Model_Area,DART,FWTA,MPA,External,TSZ05,ACRES,Y_COORD,maxCT,JUR57,DIST66,TAD,Total_Area,TRACT,DIst30,Dist Name,Districts,District_Name,TAP00,LEN,SHAPE_area,SHAPE_len,RAA,City,Water_Area,DCTA,Airport,AREATP07,ATZONE,SHUTTLE,Hotel_Rooms,Hotel_Flag,Room_VL,Room_L,Room_M,Room_S,Hotel_Occupancy_Share,Business_meal_p,Business_business_p,Business_other_p,Business_nonhotel_p,Leisure_meal_p,Leisure_business_p,Leisure_other_p,Leisure_nonhotel_p,Business_meal_a,Business_business_a,Business_other_a,Business_nonhotel_a,Leisure_meal_a,Leisure_business_a,Leisure_other_a,Leisure_nonhotel_a,SERVICE,business_a,leisure_a,Total_a,NonCBD_Mask,Total_Business_p,Total_Leisure_p,Special_Event_p,Special_Event_PKOP,NormalParkingCost,Backup_NormalParkingCost,EventParkingCost,Dallas_CBD,Final_Org,Median_HH_Income
5300,Johnson         d             ,45990,0,0,0,0,0,0,0,16170,251022          d             ,16168           d             ,25168           d             ,2.2864e+006,0,0,0,0,0,0,0,16170           d             ,0,6.75195e+006,0,0,0,0,0,1306.00         d             ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,700,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Hood                          ,44001,0,0,0,0,0,0,0,19004,221002                        ,                              ,221                           ,2.22113e+006,0,0,0,0,0,0,0,19004                         ,0,6.87359e+006,0,0,0,0,0,1602.01                       ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,649,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Parker                        ,48001,0,0,0,0,0,0,5202,12070,367015                        ,12065                         ,36765                         ,2.20472e+006,1406.02,0,0,0,0,0,0,12070                         ,22585.5,6.90556e+006,0,0,0,0,0,1406.02                       ,30,Other Dist                    ,2,District 2                    ,0,0,9.83824e+008,151210,634,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Johnson                       ,16001,0,0,0,0,0,0,6097,16001,251001                        ,16001                         ,25101                         ,2.24183e+006,1301,0,0,0,0,0,0,16001                         ,392.545,6.88316e+006,0,0,0,0,0,1301.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,1.70993e+007,19990.4,617,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Parker                        ,48002,0,0,0,0,0,0,0,12069,367015                        ,12061                         ,36761                         ,2.18774e+006,0,0,0,0,0,0,0,12069                         ,0,6.90093e+006,0,0,0,0,0,1406.02                       ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,634,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Johnson                       ,16002,0,0,0,0,0,0,6092,16002,251001                        ,16002                         ,25102                         ,2.24742e+006,1301,0,0,0,0,0,0,16002                         ,1682.87,6.8826e+006,0,0,0,0,0,1301.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,7.33059e+007,49171.8,617,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Johnson                       ,16048,0,0,0,14.6235,0,0,6184,16048,251001                        ,16041                         ,25141                         ,2.24879e+006,1301,0,0,0,0,0,0,16048                         ,9003.56,6.85677e+006,0,0,0,0,0,1301.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,3.92195e+008,97923.4,617,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Johnson                       ,16060,0,0,0,0,0,0,0,16059,251002                        ,16060                         ,25160                         ,2.26207e+006,0,7.11684,7.11684,0,0,1,0,16059                         ,0,6.85906e+006,0,48,60,401,7.15101,1301.00                       ,29,JohnEllisDist                 ,2,District 2                    ,16060,0,0,0,706,OtherIncorporated             ,0.0341679,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,5.203,3.81364,3.99161,0.96107,2.45129,0.105826,8.69592,2.37971,242,37.994,24.442,62.436,0,0,0,1623.09,0,0,0,0,0,1,42083
229,Johnson         d             ,41168,0,0,0,0,0,0,0,16060,251002          d             ,16061           d             ,25161           d             ,2.27257e+006,0,4.86309,4.86309,0,0,1,0,16060           d             ,0,6.85667e+006,0,48,60,401,4.88722,1301.00         d             ,29,JohnEllisDist                 ,2,District 2                    ,41168,0,0,0,706,OtherIncorporated             ,0.0241284,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.612,2.64748,2.77103,0.667189,1.70172,0.073466,6.03683,1.65203,168,26.376,16.968,43.344,0,0,0,2902.67,0,0,0,0,0,1,41040
473,Johnson         d             ,16168,0,0,0,10.7262,0,0,6510,16168,251026          d             ,16163           d             ,25163           d             ,2.31976e+006,1306,0,0,0,0,0,0,16168           d             ,19927.2,6.78367e+006,0,0,0,0,0,1306.00         d             ,30,Other Dist                    ,2,District 2                    ,0,0,8.68027e+008,132567,700,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Johnson                       ,46010,0,0,0,0,0,0,0,16170,251022                        ,16168                         ,25168                         ,2.30109e+006,0,0,0,0,0,0,0,16170                         ,0,6.76951e+006,0,0,0,0,0,1306.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,700,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Johnson                       ,41170,0,0,0,0,0,0,0,16149,251015                        ,16150                         ,25150                         ,2.29713e+006,0,2.25749,2.25749,0,0,1,0,16149                         ,0,6.80943e+006,0,48,60,400,2.26464,1303.02                       ,29,JohnEllisDist                 ,2,District 2                    ,41170,0,0,0,702,OtherIncorporated             ,0.00714302,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,16.641,12.1973,12.7665,3.07383,7.84007,0.338468,27.8126,7.61113,774,121.518,78.174,199.692,0,0,0,4574.53,0,0,0,0,0,1,28233
262,Hill            d             ,43000,0,0,0,0,0,0,0,0,                d             ,                d             ,                d             ,2.30044e+006,0,0,0,0,0,0,0,                d             ,0,6.71645e+006,0,0,0,0,0,9602.00         d             ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,614,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Johnson                       ,16169,0,0,0,0,0,0,6487,16169,251018                        ,16148                         ,25148                         ,2.33371e+006,1305,0,0,0,0,0,0,16169                         ,41819.1,6.77191e+006,0,0,0,0,0,1305.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,1.82164e+009,210958,622,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Johnson                       ,46011,0,0,0,0,0,0,0,16170,251022                        ,16168                         ,25168                         ,2.30742e+006,0,0,0,0,0,0,0,16170                         ,0,6.76192e+006,0,0,0,0,0,1306.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,700,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Johnson                       ,41173,0,0,0,0,0,0,0,16154,251023                        ,16151                         ,25151                         ,2.30071e+006,0,2.1148,2.1148,0,0,1,0,16154                         ,0,6.80115e+006,0,48,60,400,2.13433,1306.00                       ,29,JohnEllisDist                 ,2,District 2                    ,41173,0,0,0,700,OtherIncorporated             ,0.019531,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.2685,0.929771,0.97316,0.23431,0.597628,0.0258006,2.12008,0.580176,59,9.263,5.959,15.222,0,0,0,3541.32,0,0,0,0,0,1,60833
334,Johnson         d             ,16166,0,0,0,0,0,0,6556,16166,251022          d             ,16169           d             ,25169           d             ,2.29876e+006,1306,0,0,0,0,0,0,16166           d             ,1536.79,6.7944e+006,0,0,0,0,0,1306.00         d             ,30,Other Dist                    ,2,District 2                    ,0,0,6.69427e+007,63870.4,700,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,Hill                          ,43005,0,0,0,0,0,0,0,0,                              ,                              ,                              ,2.3206e+006,0,0,0,0,0,0,0,                              ,0,6.67778e+006,0,0,0,0,0,9604.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,670,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Hill                          ,43004,0,0,0,0,0,0,0,0,                              ,                              ,                              ,2.32027e+006,0,0,0,0,0,0,0,                              ,0,6.65862e+006,0,0,0,0,0,9605.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,671,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,External                      ,21059,0,0,0,8.88503,0,0,0,0,       l                      ,       l                      ,       l                      ,2.30781e+006,0,0,0,0,0,0,1,       l                      ,0,6.67108e+006,0,0,0,0,0,                              ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,959,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Johnson                       ,16003,0,0,0,14.6319,0,0,0,16023,251002                        ,16003                         ,25103                         ,2.25982e+006,0,17.3277,17.3277,0,0,1,0,16023                         ,0,6.87637e+006,0,32,60,154,17.4021,1301.00                       ,29,JohnEllisDist                 ,2,District 2                    ,16003,0,0,0,492,OtherUnincorporated           ,0.0743865,0,NonAirport      ted           ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.29,0,0,0,0,0,1,42083
234,Johnson         ted           ,40332,0,0,0,9.10861,0,0,0,16025,251003          ted           ,16004           ted           ,25104           ted           ,2.28192e+006,0,15.0835,15.0835,0,0,1,0,16025           ted           ,0,6.87589e+006,0,32,60,154,15.1799,1302.01         ted           ,29,JohnEllisDist                 ,2,District 2                    ,40332,0,0,0,492,OtherUnincorporated           ,0.096455,0,NonAirport      ted           ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.193,1.6074,1.68241,0.405079,1.03319,0.0446044,3.66522,1.00302,102,16.014,10.302,26.316,0,0,0,10439.3,0,0,0,0,0,1,39558
256,Johnson         ted           ,16049,0,0,0,14.6742,0,0,0,16049,251003          ted           ,16049           ted           ,25149           ted           ,2.29103e+006,0,11.2763,11.2763,0,0,1,0,16049           ted           ,0,6.86268e+006,0,48,60,401,11.3342,1302.01         ted           ,29,JohnEllisDist                 ,2,District 2                    ,16049,0,0,0,708,OtherIncorporated             ,0.0579345,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.591,1.16615,1.22057,0.293881,0.749567,0.03236,2.65908,0.727679,74,11.618,7.474,19.092,0,0,0,10846.8,0,0,0,0,0,1,44098
309,Johnson         d             ,16075,0,0,0,8.66087,0,0,0,16073,251011          d             ,16075           d             ,25175           d             ,2.29636e+006,0,4.8272,4.8272,0,0,1,0,16073           d             ,0,6.84676e+006,0,48,60,401,4.84191,1302.01         d             ,29,JohnEllisDist                 ,2,District 2                    ,16075,0,0,0,709,OtherIncorporated             ,0.0147099,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.9995,1.46557,1.53396,0.369337,0.942024,0.0406687,3.34182,0.914515,93,14.601,9.393,23.994,0,0,0,3334.01,0,0,0,0,0,1,44596
269,Johnson         d             ,41180,0,0,0,0,0,0,0,16061,251011          d             ,16064           d             ,25164           d             ,2.28572e+006,0,4.78646,4.78646,0,0,1,0,16061           d             ,0,6.85388e+006,0,48,60,401,4.82779,1302.01         d             ,29,JohnEllisDist                 ,2,District 2                    ,41180,0,0,0,708,OtherUnincorporated           ,0.0413272,0,NonAirport      ted           ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.462,1.0716,1.12161,0.270053,0.688792,0.0297362,2.44348,0.668678,68,10.676,6.868,17.544,0,0,0,4768.81,0,0,0,0,0,1,47160
331,Johnson         ted           ,41166,0,0,0,0,0,0,0,16089,251015          ted           ,16093           ted           ,25193           ted           ,2.30056e+006,0,6.67666,6.67666,0,0,1,0,16089           ted           ,0,6.83475e+006,0,48,60,401,6.83968,1303.02         ted           ,29,JohnEllisDist                 ,2,District 2                    ,41166,0,0,0,709,OtherIncorporated             ,0.163014,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,4.4505,3.26208,3.41431,0.822072,2.09676,0.0905206,7.43824,2.03553,207,32.499,20.907,53.406,0,0,0,3240.18,0,0,0,0,0,1,28551
409,Johnson         d             ,41179,0,0,0,0,0,0,0,16104,251015          d             ,16115           d             ,25115           d             ,2.30791e+006,0,0.666024,0.666024,0,0,1,0,16104           d             ,0,6.82325e+006,0,48,60,401,0.671585,1303.02         d             ,29,JohnEllisDist                 ,2,District 2                    ,41179,0,0,0,709,OtherIncorporated             ,0.0055611,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,13.975,10.2432,10.7213,2.58139,6.58404,0.284244,23.3568,6.39177,650,102.05,65.65,167.7,0,0,0,7617.94,0,0,0,0,0,1,33370
438,Johnson         d             ,40091,0,0,0,8.50991,0,0,0,16128,251025          d             ,16127           d             ,25127           d             ,2.30892e+006,0,0.457297,0.457297,0,0,1,0,16128           d             ,0,6.81643e+006,0,48,60,400,0.457297,1307.00         d             ,29,JohnEllisDist                 ,2,District 2                    ,40091,0,0,0,703,OtherIncorporated             ,0,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.096,2.26927,2.37517,0.571876,1.45862,0.0629709,5.17443,1.41602,144,22.608,14.544,37.152,0,0,0,5884.91,0,0,0,0,0,1,31629
112,Wise            d             ,1006,0,0,0,0,0,0,6628,1006,497001          d             ,1001            d             ,4971            d             ,2.21299e+006,1503,0,0,0,0,0,0,1006            d             ,5462.3,7.16798e+006,0,0,0,0,0,1503.00         d             ,30,Other Dist                    ,2,District 2                    ,0,0,2.37938e+008,85889.1,640,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Wise                          ,49031,0,0,0,0,0,0,6614,1004,497002                        ,1002                          ,4972                          ,2.22047e+006,678.106,0,0,0,0,0,0,1004                          ,859.705,7.17417e+006,0,0,0,0,0,1503.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,3.74487e+007,25847.2,640,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Wise                          ,1004,0,0,0,0,0,0,6614,1004,497002                        ,1002                          ,4972                          ,2.21593e+006,824.894,0,0,0,0,0,0,1004                          ,1045.8,7.18157e+006,0,0,0,0,0,1503.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,4.55551e+007,31442.3,640,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
